category,image_auroc,image_f1,pixel_f1,region_f1,pixel_auroc,pro_auroc,latency_ms_mean,latency_ms_std,fps,throughput_samples_per_sec,throughput_total_samples,throughput_total_time_sec,gpu_peak_reserved_bytes,gpu_peak_reserved_bytes_std,params_total,params_trainable,flops,vram_peak_bytes
pcb2,N/A,1.0000,0.0802,0.0000,0.8952,0.6647,43.638 ms,0.000 ms,22.92,7.8740,1.0000,0.1270,570425344.0000,0.0000,"208,377,345","208,377,345",N/A,0.503 GB
